,SOURCE_ID,mag_abs,v_tan,l,b,g_rp
7696,5043816323189987200,9.043138332023393,117.7188883672981,177.2081590856931,-79.34719668976268,1.0917149
7707,5043826150075085184,7.931598872607136,125.77421073343359,175.9250925693427,-80.05726323944373,0.9818287
7709,5043826626815735168,9.8182576763047,143.02808919513583,175.829400760088,-80.04219378311424,1.1929531
7716,5043837621932121728,9.783005501904796,118.93452703066679,175.75145091126936,-79.6861178062099,1.1342659
7717,5043842432295748096,9.296489945816806,130.02685990974476,175.01711123467422,-79.90401423448331,1.0833874
7721,5043844150282657664,9.251102530107104,130.2069219159106,174.5945657727573,-80.05927333781632,1.1296215
7727,5043853564850996096,10.006896884950681,139.27947882668843,174.76693012422913,-79.76012607264917,1.0960064
7733,5043856902040955776,10.21905036576154,162.93817163926252,176.46669908324296,-79.61505141000973,1.1442013
7746,5043875211486175744,11.285403900437348,118.16599962195977,175.01583661917425,-79.59278474584207,1.1528473
7748,5043879373309842048,8.733001381925789,119.17754264379165,174.44183800942784,-79.60519585338925,1.0970564
7766,5043904215401385728,8.781642477171939,107.0623932421777,178.25765281785948,-78.8682894250222,1.0139542
7780,5043918302893688192,9.461038397953256,101.79839982178517,177.43506339829898,-78.82499953873914,1.1609249
7788,5043923491214179456,8.844980087646238,100.21659967063108,176.727313373037,-78.85338643782349,1.0351334
7799,5043943587365122304,12.431510067105425,107.28695550304695,177.4689091724826,-78.2492434865843,1.3051853
7800,5043951047724379392,11.303767273944437,109.76804304597356,176.81638487606833,-78.530923482405,1.2346935
7808,5043959843817418496,8.66836278762026,115.50510968094228,176.70801194950167,-78.31113520989749,1.0463772
7809,5043959878177156992,9.892707545523564,106.33708003433142,176.74532628527186,-78.28706317561031,1.1814528
7817,5043970873293360768,9.791451985253978,160.6879112928859,176.31945686734431,-78.88100661478414,1.1285229
7822,5043971594847866112,8.891090418662682,140.44454836278908,176.00525105462765,-78.9203794369991,1.0571976
7833,5043989010939629440,10.073615619441512,119.36205475003685,174.82964916745408,-78.96309238128487,1.1661587
7837,5043992794806434176,9.188143326480613,102.51913078412183,174.64278824510012,-78.87285896428483,1.1094236
7843,5044000972424193920,10.28961057784866,132.9754437658676,175.85088500784775,-78.68368771352928,1.1178627
7857,5044018083573925376,9.029119567633494,177.85428559612944,174.84867069619736,-78.52589571392383,1.0619793
7876,5040616155942139776,11.563491191675318,129.25707420744484,189.13799418565944,-82.19289001676827,1.195612
7894,5040649072571586688,11.43667814248992,111.57704867487637,188.80439176194335,-81.61284556065776,1.2172928
7904,5040783767041245952,8.93399299723852,115.1142423902336,189.13340406609433,-84.77613635573154,1.0148125
7907,5040787409173536256,8.374086981100461,101.53939651799868,188.78082433228593,-84.66238750776208,1.0827379
7911,5040790016217969664,8.852443039923202,119.36432414964995,188.35878721308768,-84.53017486862079,0.93881416
7925,5040877667910658560,8.774164052924071,128.9859801915866,189.37049577528435,-84.00387522640398,1.0095978
7931,5040882065957240704,9.582602394891143,113.46976710782205,188.34715524304016,-84.03011200007641,1.1086731
7935,5040890518452869376,10.230157695008153,190.35921896445802,186.87251081076025,-84.34408910847078,0.966959
7951,5040907565178642304,8.487118289729814,125.43124591390624,187.98397007018485,-83.77207538323846,1.0575676
7975,5040946254243449984,11.179451265391371,300.0756249397426,187.94019759993995,-85.08952516925105,0.972065
7987,5040959237929322112,8.598539766795568,105.37731212504815,185.00407021403984,-85.39963275898529,1.0657616
7991,5040962536464893568,8.535098580130825,102.34047557077605,186.23612485949312,-85.14458911175262,0.99629974
8013,5040992742970155776,8.742806868551959,124.64797480845813,184.3590149171491,-85.02360092557032,0.9980087
8030,5041020879300130560,9.014343175120352,103.6584331628229,181.40640139290548,-85.26070246593473,1.125618
8041,5041035860146167808,9.87269459299694,167.60609450264317,179.95009526696836,-85.19810230171014,1.0209866
8047,5041040537366210560,9.365188319365693,134.05467239844452,178.7526763212468,-85.1477753535313,1.059802
8068,5041064722326516352,10.131502711648356,134.24510696783923,178.47899473678012,-85.03545595304456,1.1481533
8112,5041124031530507136,8.10000999353326,102.85323947823755,183.9327847132669,-83.68262651539179,0.95373535
8119,5041129318634509312,9.155419680661971,125.52429843625865,183.00058385773644,-84.09369966253088,1.0213661
8126,5041141069665139456,9.966719209044985,303.4229220139776,182.024487145733,-83.79755283543486,0.973732
8127,5041141280119158912,10.87765383113425,145.03721444770835,181.80613579185234,-83.8026005705461,1.1947231
8130,5041142272255976320,10.28372683524357,132.08042639860338,181.62442721341148,-83.89557606216073,1.1794949
8133,5041143616581357824,9.345001787622977,103.32270347480039,180.93485840335967,-83.89828220232073,1.136631
8141,5041153061213620096,9.452288304014651,174.8151327312163,180.6767129157626,-84.53622233125887,1.0584469
8150,5041165190201279744,10.222170574463526,116.27203174015926,179.19033460540982,-84.65682623272804,1.0625439
8151,5041167973340398976,9.39529408314025,181.05654575757563,178.64253918660248,-84.50057124570527,0.99702644
8157,5041179694306935808,10.161286965923903,138.58400863706342,177.82677972953104,-84.2910686642092,1.1727648
8170,5041195804728724608,10.075871422059802,221.4382877692892,179.28290544356247,-83.88423712998713,1.1615963
8175,5041201680243968000,8.508684274244175,246.25797260518004,178.61137308740035,-84.05894477649997,1.0413074
8179,5041205979506464128,8.73069940530208,166.9801235591596,177.5726343019535,-84.08765248141545,1.0280151
8184,5041213469929451520,8.165337647289427,145.5936794366183,176.99158686499314,-83.92315261254325,0.92936707
8185,5041214702584880128,9.08745138600231,102.5535006770371,177.30605916956017,-83.89012307865568,1.1027393
8197,5041262909297268608,9.981527203730543,113.70479538617028,189.23988627719382,-82.65625800532156,1.1933002
8223,5041303561163352192,9.168528791232344,108.05571137912354,186.19846983469344,-83.1430288674429,1.2289639
8224,5041304450221173632,10.876477543913118,103.94775189052018,185.7500765688121,-83.14816245678928,1.1157303
8229,5041311734485657472,8.120434046045887,123.99625433434605,184.83837616118066,-83.49988572539274,0.9314804
8230,5041311940644093696,10.301654157876051,102.00703504455664,185.0622171248208,-83.4373507094175,1.2014637
8249,5041340356147809536,8.915613081246619,107.47117850268097,185.05470251287656,-83.13271801450131,1.0258102
8255,5041349701996727552,9.6503439325114,234.1079441486852,184.42230007043727,-82.85392526579002,1.1460571
8258,5041353378488746368,11.061918998353686,109.73097257983282,183.78034321644725,-82.9161061842406,1.184515
8259,5041353382784004992,9.096696692233621,103.97106252623635,183.77825299465937,-82.91802244680679,1.0906343
8260,5041353687726401536,9.878088585881372,150.66755670305264,183.5592955879232,-82.89951890147769,1.1714058
8283,5041386638715137920,9.275352988565857,137.84106793016326,186.82083599334297,-82.22010788268182,1.057457
8287,5041390177768220416,9.349835660420158,160.86665829018688,185.90637150830787,-82.30244904203113,1.0735531
8289,5041392239352548352,9.571469847742915,147.96023955384763,185.80597823910605,-82.22490840499565,1.0827045
8290,5041395885780552064,8.596185496879077,125.74339998425724,187.86460149614595,-81.90778562157716,1.0257874
8298,5041403921663390976,11.016661786677734,119.88301894200507,187.7732676054132,-81.70458407978157,1.1988201
8308,5041412133641323776,9.240432143983856,112.78499141785628,186.32392569706008,-82.06592667779046,1.0746365
8321,5041432822498941184,10.728299432009496,100.80254078061799,184.9536600926615,-82.63736738698987,1.2263947
8323,5041436700854029056,9.759285245837379,106.13175603722632,184.21372388266985,-82.4816033045626,1.1422825
8327,5041440038044032128,10.713955241682864,105.60587708826654,185.1168975116771,-82.32193898845554,1.2062273
8340,5041460688246761088,9.85972006022093,103.33352287038454,182.38965629681988,-82.43973215199512,1.0813351
8347,5041463329651292288,10.39417738773679,167.99645487668187,185.11525187725513,-82.172421453219,1.1923695
8354,5041474771444428672,9.020033264974511,143.06125875265803,184.4747750554789,-81.79577964155717,1.0706348
8365,5041489756585487872,9.234801693271528,138.93555176942996,183.14556615639228,-81.98063616202674,1.049243
8372,5041494292070931200,8.639178477202613,165.67985761669237,182.12336771777527,-82.04242282830671,0.9868469
8379,5041500305025246464,9.975959709579719,119.24780126597702,183.4301734770142,-83.60217460033583,1.0606422
8382,5041502229170594432,9.115795221751647,115.68031941967297,183.39504504533875,-83.47858072242887,1.0223427
8383,5041502602831907968,9.42335158009767,103.66832073201668,183.32138059424142,-83.44265729490856,1.0791492
8388,5041507142613205504,8.173758982180615,117.17963267441165,183.97015432181675,-83.39119722651994,1.0209112
8392,5041509857032535680,8.326830925322508,119.85575803066679,183.68055402122238,-83.24682362045515,1.034481
8421,5041535111440255488,9.105393175863316,113.2913326712075,182.6141578809305,-83.15742107049891,1.0998878
8446,5041565451089228032,8.407402969159403,129.36873457691112,179.7207322606374,-83.04178206016024,0.9685955
8454,5041560292832872704,9.11489660253357,164.6299774401161,180.98463855291178,-82.98715625739375,1.0463867
8463,5041587063364599936,9.679554268858723,112.05210359828864,177.9765186337339,-83.65816682226664,1.104969
8464,5041586887270564608,8.55374380052518,170.54307131440876,178.03849495098504,-83.7071398378654,0.98913574
8475,5041599806532316544,8.96087966848783,168.72149319879546,176.5937944207809,-83.55071085203156,1.0173283
8477,5041599875251800576,8.34881801578689,140.93747796137487,176.68361488561433,-83.51322101307322,0.9443493
8483,5041605647687826944,9.952064912691654,140.69021148698565,179.15861158008647,-83.20070569935876,1.181488
8496,5041622385175676544,8.8344940284335,118.83392114356792,177.31357669904335,-83.23034692075818,1.1169271
8498,5041625060940104064,8.761979522057864,137.69013053250922,176.92859692889826,-83.19167247094073,1.0203953
8501,5041629738159684096,8.879126993960032,129.27983773397798,176.12933512372504,-83.13946754803659,1.0980377
8506,5041646643150946048,8.242430169805399,123.61809263760739,181.21675013208684,-82.55185455579975,1.0741205
8507,5041646741934336896,8.719507518598412,101.13298994628981,181.13509040559907,-82.65742025947686,1.0418034
8511,5041653858696382080,9.399255817540656,165.10795204436783,180.62402464561637,-82.51475461627237,1.1239185
8512,5041654026199414528,9.632119619744998,109.87238987377921,180.96821391675869,-82.46358058940508,1.1356182
8515,5041658767842790400,9.41729679688607,109.37343666078071,180.00927462415035,-82.71320639987496,1.1525726
8530,5041678799570810240,10.451152690742255,187.39714351268614,181.0849855101872,-82.26671691170434,1.1079254
8531,5041681754508361856,8.928849850516222,158.60798108378958,180.55689064019523,-82.13611791206012,1.0434284
8570,5041722372014326400,10.306005880528275,110.76851258645245,178.04062956579787,-82.41777215239718,1.1627436
8586,5041740204718495360,8.453128223269989,148.73069024916558,176.21018170455403,-82.63928172752368,1.037734
8588,5041742914842272128,10.11785147666263,126.70923389582046,175.7501892637336,-82.47601189427522,1.1489525
8589,5041743361518876672,8.60104581039559,101.63015630230042,175.81450241369683,-82.43842856383496,1.0596409
8590,5041743606332606208,8.60801811579934,115.86235017041025,175.58575508102294,-82.51651088096008,0.96070766
8602,5041753772520277888,8.9857366880425,140.10871375722593,178.03049275356753,-82.12378122842773,1.0345592
8609,5041766038946220544,10.92020178232875,113.57359430846398,176.3112135504144,-82.22783684578165,1.1999779
8624,5034835336120142336,9.327080672883138,227.00894445742813,188.3430922417515,-87.3451139273559,0.9611244
8625,5034837676877990656,9.44483723044712,154.41694516881336,187.4273629194327,-87.2180483006883,1.0717411
8645,5034865027229810944,9.182343323358374,100.69183157384687,186.4851827563943,-86.53798005679737,1.129344
8646,5034866431683526016,10.164177790851554,143.91392380423937,186.99018363627104,-86.87652559460606,1.167038
8647,5034866745216683904,9.836303993379403,120.32193129529392,187.3123301751027,-86.80329974138424,1.1204109
8649,5034869597074990592,9.861812420754688,121.11310589065981,185.75401220435506,-86.75223527095822,1.1512842
8654,5034876980123322880,10.620120175296474,191.4110852216562,184.36925824183496,-86.6092786444654,1.1520996
8666,5034917838147576448,9.381216190920266,121.55003905927673,187.5967134408352,-86.03540301649188,0.9955692
8668,5034931921344776448,9.304782193959177,207.29596066117296,189.3441395341988,-85.42104752232115,1.1160812
8674,5034944466944832128,9.526608846955142,104.64573815273627,186.27572691788248,-85.83142707908998,1.1282654
8680,5034954461333483776,10.320325968685786,185.19438659563818,188.0395036114234,-86.34532071092177,1.184
8708,5035002019505864064,9.099157156810264,102.88572995035575,184.07278270269748,-85.54320829002182,1.1451168
8715,5035012464867033472,9.422825855477981,159.34760512250236,180.84054221381362,-85.99806023862091,1.0922565
8716,5035013289500753792,10.587434781443267,389.4874438137392,180.35011773828296,-85.94547742716564,0.92105484
8721,5035022871571945216,8.48729154214459,104.80138184946054,180.4991985259782,-85.61519524193729,0.9506302
8751,3406587258243990784,9.45063157720893,109.11782142795556,182.8713451481122,-15.453907216371721,1.2153702
8775,3403906099142858752,8.123088681568497,110.81497335418523,184.071744036514,-6.846823550523036,0.96746826
8840,3405340583857318016,10.405171706015672,103.37090697931933,184.59666648682372,-15.892832244168567,1.2026005
9103,3405453597333026176,9.450062675873035,255.02412414036584,184.5891256310411,-15.237148154529907,1.0095768
9242,3406730091677054592,8.184110759073356,106.3646497563899,182.03871790563747,-16.314796133808926,0.9969425
9330,3405546884022563456,10.15280613589502,108.09094682613619,184.12300507375735,-14.792196399085642,1.1164465
